player_id,player_name,nationality,position,team_id
99479,Yu-Min Cho,Korea (South),Forward,791
99615,Elena Battistini,Italy,Defender,6755
100434,Liridon Krasniqi,Malaysia,Forward,7291
100436,Shuto Machino,Japan,,778
101509,Piero Aldair Quispe Cordova,Peru,Midfielder,784
101806,David Brekalo,Slovenia,Midfielder,944
101807,Igor Vekic,Slovenia,,944
101810,Tomi Horvat,Slovenia,,944
101821,Darius Dumitru Olaru,Romania,Midfielder,905
101930,Teyah Doreen Bliss Goldie,England,,968
102371,Giorgi Mamardashvili,Georgia,Goalkeeper,2138
102372,Budu Zivzivadze,Georgia,Defender,2138
102586,Ainhoa Delgado,Spain,Forward,3269
102587,Mariana Cerro,Spain,Midfielder,3270
102588,Jone Amezaga,Spain,Defender,3270
102661,Mohamed Dellahi Yali,Mauritania,Defender,4932
102662,Bakary N'Diaye,Mauritania,,4932
102664,Namori Diaw,Mauritania,,4932
102667,Hemeya Tanjy,Mauritania,Midfielder,4932
102668,Yahya Jabrane,Morocco,Defender,788
102722,Siyanda Xulu,South Africa,Defender,4976
102733,Risto Jankov,"Macedonia, Republic of",,2358
102800,Issoufou Dayo,Burkina Faso,Defender,4921
102816,Mohamed Ali Ben Romdhane,Tunisia,Forward,777
102992,Djigui Diarra,Mali,Goalkeeper,4930
103207,Loide Antonio Augusto,Angola,Defender,4901
103208,Kialonda Gaspar,Angola,Defender,4901
103211,Alagie Modou Jobe,Gambia,,4934
103212,Dawda Ngum,Gambia,,4934
103262,Aishi Manula,"Tanzania, United Republic of",Goalkeeper,4953
103268,Faisal Salum Abdalla,"Tanzania, United Republic of",Forward,4953
103269,Bakari Nondo Mwamnyeto,"Tanzania, United Republic of",Defender,4953
103270,Simon Happygod Msuva,"Tanzania, United Republic of",Forward,4953
103464,Mohamed Youcef Belaili,Algeria,Midfielder,4898
103465,Baghdad Bounedjah,Algeria,Forward,4898
103792,Moussa Camara,Guinea,,4892
103797,Denzil Haoseb,Namibia,Forward,4980
103799,Ivan Kamberipa,Namibia,Defender,4980
103801,Marcel Papama,Namibia,Midfielder,4980
103803,Prins Menelik Tjiueza,Namibia,Midfielder,4980
103804,Absalom Iimbondi,Namibia,Midfielder,4980
103910,Cletous Chama,Zambia,Defender,4963
103913,Benson Sakala,Zambia,,4963
104179,Orlando Mosquera,Panama,Goalkeeper,798
104181,Cesar Augusto Yanis Velasco,Panama,Midfielder,798
104442,Abdoulaye Niakhate Ndiaye,Senegal,,787
104614,Dion Lopy,Senegal,Midfielder,156
104656,Moise Orell Dion Sahi,Cote d'Ivoire,,138
105102,Veatriki Sarri,Greece,Forward,965
105103,Katie Startup,England,,965
105182,Lassine Sinayoko,Mali,Forward,4930
105323,Francisco Javier Alvarez Rodriguez,Spain,,901
105324,Mohamed Aiman Moukhliss Agmir,Spain,,901
105392,Simon Adingra,Cote d'Ivoire,Defender,3374
105708,Kerolin Nicoli Israel Ferraz,Brazil,Midfielder,766
105762,Jose Antonio Miranda Boacho,Equatorial Guinea,Midfielder,4992
105764,Basilio Ndong Owono Nchamaaa,Equatorial Guinea,Defender,4992
105765,Jesus Lazaro Owono Ngua Akeng,Equatorial Guinea,Goalkeeper,4992
105766,Mohamed Hussein Mohamed,"Tanzania, United Republic of",Defender,4953
105769,Mzamiru Yassin,"Tanzania, United Republic of",Midfielder,4953
105848,Ismael Gharbi,France,Defender,131
105921,Mamady Alex Bangre,Burkina Faso,Forward,4921
105931,Edilson Alberto Monteiro Sanches Borges,Cape Verde,Defender,4924
105932,Josimar Jose Evora Dias,Cape Verde,Goalkeeper,4924
105936,Gilson Benchimol Tavares,Cape Verde,Forward,4924
105940,Aitor Embela Gil,Equatorial Guinea,,4992
105942,Pablo Ganet Comitre,Equatorial Guinea,Midfielder,4992
105943,Aymen Dahmen,Tunisia,Goalkeeper,777
105944,Wajdi Kechrida,Tunisia,Defender,777
105946,Henoc Inonga Baka,"Congo, (Kinshasa)",Defender,4881
105947,Baggio Siadi Ngusia,"Congo, (Kinshasa)",,4881
105952,Yusupha Bobb,Gambia,Midfielder,4934
106068,Gildo Lourenco Vilanculos,Mozambique,Defender,4978
106069,Clesio Bauque,Mozambique,Midfielder,4978
106070,Bruno Alberto Langa,Mozambique,Defender,4978
106074,Elias Gaspar Pelembe,Mozambique,Midfielder,4978
106082,Pachoio Lau Ha King,Mozambique,Forward,4978
106357,Maximiliano Gabriel Guerrero Pena,Chile,,3562
106391,Habib Keita,Mali,Midfielder,137
106457,Aimee Watson,Wales,,973
106664,Sibiri Alain Traore,Burkina Faso,Defender,165
106681,Ismahila Ouedraogo,Burkina Faso,Midfielder,4921
106683,Saidi Ntibazonkiza,Burundi,Forward,140
106835,Tatumn Milazzo,United States of America,Defender,761
106836,Michelle Alozie,Nigeria,Defender,762
107355,Douglas Esteban Sequeira Borbon,Costa Rica,,795
107490,Freja Olofsson,Sweden,Forward,3282
107491,Emily Ann Fox,United States of America,Defender,968
107492,Phoebe McClernon,United States of America,Defender,760
107493,Emina Ekic,United States of America,Forward,5105
107494,Nealy Martin,United States of America,Midfielder,763
107496,Taylor Otto,United States of America,,763
107587,Victoria Pickett,Canada,Midfielder,766
107589,Addie McCain,United States of America,Midfielder,761
107591,Shelby Hogan,United States of America,Goalkeeper,765
107911,Oliver Zanden,Sweden,Defender,130
107917,Trinity Rain Moyer-Rodman,United States of America,Forward,759
108197,Ismael Diarra Diawara,Mali,,4930
108280,Benedict Chepeshi,Zambia,Defender,4963
108291,Tandi Mwape,Zambia,Defender,4963
108292,Larry Bwalya,Zambia,Midfielder,4963
108325,Leonel Moreira Ledezma,Costa Rica,,795
108329,Fernan Jose Faerron Tristan,Costa Rica,,795
108336,Junior Enrique Diaz Campbell,Costa Rica,,872
108340,Brandon Aguilera Zamora,Costa Rica,Midfielder,795
109362,Taylor Aylmer,United States of America,Midfielder,5105
109481,Mariana Sofia Speckmaier Fernandez,Venezuela (Bolivarian Republic),Midfielder,759
109637,Benjamin Elliott,Cameroon,,2722
109776,Angelina Alonso Costantino,Brazil,Midfielder,760
109879,Daniel Alejandro Pereira Gil,Venezuela (Bolivarian Republic),,3563
110050,Jonathan Bell,United States of America,Defender,2305
110056,Wikelman Jose Carmona Torres,Venezuela (Bolivarian Republic),Defender,387
110841,Sarah Cathryn Ann Robson,Northern Ireland,Defender,2457
111211,Janaye Beaufort,England,,972
111560,Brayan Roberto Reyna Casaverde,Peru,Midfielder,784
111731,Jesus Gilberto Orozco Chiquete,Mexico,,794
112221,Jonathan Varane,France,,168
112254,Maxime Esteve,France,Defender,139
112522,Missy Goodwin,England,Midfielder,2652
112523,Abbey Jones,England,,969
112556,Ellie-Mai Sanford,Wales,,973
112729,Rose Kite,England,,974
112990,Elias Manoel Alves de Paula,Brazil,Forward,387
113057,Bethany-May Howard,England,,970
113090,Rebecca Flaherty,Northern Ireland,,967
113279,Freddy Elias Gondola Smith,Panama,Forward,798
113450,Jon Mikel Aramburu Mejias,Venezuela (Bolivarian Republic),Defender,3563
113455,Kervin Mario Andrade Navarro,Venezuela (Bolivarian Republic),Midfielder,3563
113710,Carlos Emilio Lampe Porras,Bolivia,,3564
113712,Rodrigo Luis Ramallo Cornejo,Bolivia,Forward,3564
113715,Fernando Javier Saucedo Pereyra,Bolivia,Midfielder,3564
113717,Carmelo Algaranaz Anez,Bolivia,Forward,3564
113730,Cesar Alejandro Menacho Claros,Bolivia,Forward,3564
113732,Gabriel Alejandro Villamil Cortez,Bolivia,Midfielder,3564
113734,Lucas Leonidas Chavez Cruz,Bolivia,Forward,3564
113995,Ramiro Vaca Ponce,Bolivia,Forward,3564
114003,Jose Manuel Sagredo Chavez,Bolivia,Defender,3564
114004,Jesus Manuel Sagredo Chavez,Bolivia,Defender,3564
114272,Alejandro Cantero Sanchez,Spain,,221
114832,Zeno Debast,Belgium,Defender,782
114833,Noah Mbamba,Belgium,Forward,904
116187,Manuel Alejandro Arteaga Rubianes,Venezuela (Bolivarian Republic),,2256
116587,Arda Guler,Turkey,Forward,909
117025,Hugo Sotelo,Spain,Midfielder,209
117109,Antoine Mendy,France,Defender,136
117434,Olatz Santana,Spain,Goalkeeper,3272
118368,Amir Richardson,Morocco,Midfielder,788
119103,Tara McKeown,United States of America,Defender,759
120800,Nahuel Nicolas Noll,Germany,,175
121294,Moustapha Mbow,Senegal,,156
121295,Malcom Bokele Mputu,Cameroon,,2722
121296,Sacha Delaye,France,Forward,139
121539,Haitham Mohammed Asiri,Saudi Arabia,Forward,799
122136,Miano van den Bos,"Tanzania, United Republic of",,4953
122411,Lovro Zvonarek,Croatia,,169
122807,Lucas Lopes Beraldo,Brazil,,781
123007,Selena Babb,Netherlands,Goalkeeper,3150
123469,Carmen Alvarez,Spain,Forward,3279
123476,Yazmeen Ryan,United States of America,Forward,763
123548,Estela Carbonell,Spain,Defender,3274
123549,Clara Pinedo Castresana,Spain,Midfielder,3270
123554,Jordy Josue Caicedo Medina,Ecuador,Forward,3565
123622,Brianna Alexis Pinto,United States of America,Midfielder,766
123625,Alan Steve Minda Garcia,Ecuador,Forward,3565
123697,Saskia Matheis,Germany,Defender,3168
123782,Laura Pucks,Germany,Defender,3164
124002,Izarne Sarasola Beain,Spain,Defender,3272
124161,Mehdi Torabi,"Iran, Islamic Republic of",Defender,797
124167,Ahmad Nourollahi,"Iran, Islamic Republic of",Midfielder,797
124175,Mohammad Hossein Kanani Zadegan,"Iran, Islamic Republic of",Defender,797
124177,Shoja Khalilzadeh,"Iran, Islamic Republic of",,797
124183,Payam Niazmand,"Iran, Islamic Republic of",,797
124488,Hassan Khalid Al Heidos,Qatar,Midfielder,3566
124490,Ahmed Alaa Eldin Abdelmotaal,Qatar,Midfielder,3566
124492,Karim Boudiaf,Qatar,Midfielder,3566
124493,Boualem Khoukhi,Qatar,Defender,3566
124494,Abdelkarim Hassan Al Haj Fadlalla,Qatar,Defender,3566
124495,Almoez Ali Zainalabiddin Abdulla,Qatar,Forward,3566
124496,Saad Abdullah Al Sheeb,Qatar,Goalkeeper,3566
124500,Assim Omer Al Haj Madibo,Qatar,Midfielder,3566
124503,Bassam Hisham Al Rawi,Qatar,Defender,3566
124504,Tarek Salman Salman,Qatar,Defender,3566
124506,Pedro Miguel Correia,Qatar,Defender,3566
124510,Meshaal Aissa Barsham,Qatar,Goalkeeper,3566
124512,Mosaab Khoder Jibril,Qatar,Defender,3566
124514,Abdulaziz Hatem Mohammed Abdullah,Qatar,Midfielder,3566
124526,Salem Ali Al Hajri,Qatar,,3566
124740,Udanta Kumam Singh,India,Forward,7284
124741,Manvir Singh,India,Defender,7282
124743,Lallianzuala Chhangte,India,Forward,7287
124745,Muhammad Ashique Kuruniyan,India,Defender,7284
124747,Rahul Bheke,India,Defender,7287
124748,Sunil Chhetri,India,Forward,7284
124749,Sandesh Jhingan,India,Defender,7282
124750,Sahal Abdul Samad,India,Midfielder,7283
124752,Brandon Fernandes,India,Midfielder,7288
124756,Subhasish Bose,India,Defender,7282
124758,Gurpreet Singh Sandhu,India,Goalkeeper,7284
124759,Anirudh Thapa,India,Midfielder,7290
124760,Adil Khan,India,Midfielder,7286
124763,Rowllin Borges,India,Midfielder,7287
124768,Anas Edathodika,India,Defender,2021
124769,Vinit Rai Chamling,India,Midfielder,7287
124770,Mandar Rao Desai,India,Defender,7287
124772,Pritam Kotal,India,Defender,7282
124773,Amrinder Singh,India,Goalkeeper,7282
124777,Narender Gahlot,India,Defender,2021
124782,Nikhil Poojary,India,Defender,7289
124783,Balwant Singh,India,Forward,7286
124784,Kamaljit Singh,India,Goalkeeper,7291
124899,Ismaeel Mohammad Mohammad,Qatar,Defender,3566
124900,Homam Alamin Ahmed,Qatar,Defender,3566
124901,Mohammed Muntari,Qatar,Forward,3566
124902,Bipin Singh Thounajam,India,Forward,7287
124903,Akash Mishra,India,Defender,7289
124904,Suresh Singh Wangjam,India,Midfielder,7284
124905,Lalengmawia Ralte,India,Midfielder,7287
124906,Glan Martins,India,Midfielder,7288
124907,Liston Colaco,India,Forward,7282
124909,Mohammed Waed Abdulwahhab Al Bayati,Qatar,Defender,3566
124910,Pronay Halder,India,Midfielder,2021
124911,Dheeraj Singh Moirangthem,India,Goalkeeper,7288
124914,Ishan Pandita,India,Midfielder,2021
124928,Ananta Tamang,Nepal,Defender,7286
125109,Mohammad Yasir,India,Midfielder,7289
125110,Konsham Chinglensana Singh,India,Defender,7289
125212,Mirlan Murzaev,Kyrgyzstan,Defender,7290
125324,Lloyd Junior Kazapua,Namibia,Goalkeeper,4980
125333,Petrus Shitembi,Namibia,Midfielder,4980
125818,Ali Karimi,"Iran, Islamic Republic of",Midfielder,797
125819,Mohammad Rashid Mazaheri,"Iran, Islamic Republic of",,797
125823,Seyed Hossein Hosseini,"Iran, Islamic Republic of",Goalkeeper,797
126145,Raynier Fernandes,India,Midfielder,7287
126148,Sarthak Golui,India,Forward,7284
126402,Ainhoa Alguacil Amores,Spain,Midfielder,3277
126507,Ornella Maria Vignola Cabot,Spain,Forward,18938
126508,Maria Perez,Spain,Midfielder,3281
126962,Jassem Gaber Abdulsallam,Qatar,,3566
126979,Naia Landaluce,Spain,Defender,3270
126980,Berta Bou Salas,Spain,Defender,11864
127056,Nishu Kumar Tashni,India,Midfielder,7283
127057,Seminlen Doungel,India,Forward,2021
127300,Geny Cipriano Catamo,Mozambique,Midfielder,4978
127547,Stanley Ratifo,Mozambique,Forward,4978
128053,Idrissa Thiam,Mauritania,Forward,4932
128056,Yassin Cheikh El Welly,Mauritania,Defender,4932
128257,Jackichand Singh,India,Forward,7286
128390,Kelvin Mubanga Kampamba,Zambia,,4963
128661,Cris Melguizo,Spain,Forward,3278
128662,Alba Rodao,Spain,Midfielder,3278
128663,Cristina Libran,Spain,Defender,3278
128665,Sandra Villafane,Spain,Midfielder,3278
128702,Callum Williams,England,,37
128703,Dionatan do Nascimento Teixeira,Slovakia,Defender,30
128704,Emmanuel Emenike,Nigeria,Midfielder,40
128705,Kiara Shaelene Pickett,United States of America,Defender,766
128707,Maria  Molina Molero,Spain,Defender,3277
128708,Julia Bartel Hogado,Spain,Midfielder,937
128793,Taha Yassine Khenissi,Tunisia,Forward,777
128881,Cristovao Paciencia Mabululo,Angola,Forward,4901
129288,Alexander Andre Marshsall,Jamaica,Midfielder,2305
129291,Lukas MacNaughton,Canada,Defender,1938
129321,Olivia Moultrie,United States of America,Midfielder,765
129358,Taichi Fukui,Japan,,169
129475,Feliciano Joao Jone,Mozambique,Midfielder,4978
129512,Kaylie Collins,United States of America,Goalkeeper,764
129556,Mohamed El Ouriachi,Spain,,30
129557,Rhoys Wiggins,Wales,,28
129558,Tony Hibbert,England,Defender,29
129559,Rees Greenwood,England,Midfielder,41
129767,Jordan Holmes,Australia,,28
129839,Bret Halsey,United States of America,Defender,489
130020,Delanie Sheehan,United States of America,Midfielder,763
130021,Hannah Betfort,United States of America,Forward,765
130185,Keysher Fuller Spence,Costa Rica,Defender,795
130193,Jefferson Brenes Rojas,Costa Rica,Midfielder,795
130194,Esteban Alvarado Brown,Costa Rica,,795
130272,Yousef Hassan Mohamed Ali,Qatar,,3566
130466,Mihai Roman,Romania,,130
130507,Marco Antonio Angulo Solorzano,Ecuador,,489
130711,Ricardo Bagadur,Croatia,,239
130731,Oliver Sonne,Peru,Defender,784
130905,Horatiu Alexandru Moldovan,Romania,,905
130961,Natalia Carolina Campos Fernandez,Chile,,1209
130977,Brian Alberto Garcia Carpizo,Mexico,,794
130984,Deian Cristian Sorescu,Romania,Midfielder,905
131037,Anass Zaroury,Morocco,Forward,788
131041,Clemens Riedel,Germany,,872
131046,Paul Joly,France,Defender,167
131170,Marco Pasalic,Croatia,,785
131243,Deniz Undav,Germany,Forward,174
131560,Jordy Makengo Basambundu,France,,183
131568,Guiping Luo,China,,1207
131570,Rafaelle Leone Carvalho Souza,Brazil,Defender,764
131573,Julia Bianchi,Brazil,Midfielder,761
131575,Mengwen Li,China,Defender,965
131576,Yuyi Xiao,China,,1207
131579,Lina Yang,China,Midfielder,1207
131580,Xin Zhang,China,Midfielder,1207
131581,Leticia Izidoro Lima da Silva,Brazil,Goalkeeper,1203
131583,Qiaozhu Chen,China,Defender,1207
131585,Daisy Grace Wilson Cleverley,New Zealand,,1215
131586,Kyra Lillee Cooney-Cross,Australia,Midfielder,968
131587,Gabrielle Rose Rennie,New Zealand,Forward,1215
131588,Teagan Jade Micah,Australia,Goalkeeper,966
131589,Anna Jessica Leat,New Zealand,Goalkeeper,2647
131590,Claudia Bunge,New Zealand,Defender,1215
131613,Hellen Mubanga,Zambia,Midfielder,6045
131614,Mary Wilombe,Zambia,Midfielder,6045
131616,Margaret Belemu,Zambia,Defender,6045
131617,Ochumba Oseke Lubandji,Zambia,Midfielder,6045
131618,Ireen Lungu,Zambia,Midfielder,6045
131619,Barbra Banda,Zambia,Forward,6045
131622,Grace Chanda,Zambia,Forward,3278
131623,Agness Musase,Zambia,Defender,6045
131624,Lushomo Mweemba,Zambia,Defender,6045
131625,Avell Chitundu,Zambia,Midfielder,6045
131628,Hellen Nga'ndwe Chanda,Zambia,Midfielder,6045
131629,Catherine Musonda,Zambia,Goalkeeper,6045
131631,Evarine Susan Katongo,Zambia,Midfielder,6045
131641,Sakiko Ikeda,Japan,,1210
131644,Asato Miyagawa,Japan,,1210
131645,Julia Angela Grosso,Canada,Midfielder,1076
131653,Honoka Hayashi,Japan,Midfielder,972
131668,Fernanda Paz Pinilla Roa,Chile,,1209
131669,Gabrielle Carle,Canada,Defender,759
131694,Martha Tembo,Zambia,Defender,6045
131695,Yu Zhu,China,Goalkeeper,1207
131814,Shiori Miyake,Japan,Defender,1210
131833,Anton Kresic,Croatia,,228
131849,Antoine Conte,Guinea,Defender,4892
131971,Connor Dymond,England,,31
132017,Nathan Bitumazala,France,,131
132019,El Chadaille Bitshiabu,France,Defender,182
132033,Courtney Jade Nevin,Australia,Defender,2652
132034,Charlotte Layne Grant,Australia,Defender,749
132036,Wang Ying,China,,1207
132102,Felix Lemarechal,France,Midfielder,153
132147,Vast Phiri,Zambia,Defender,6045
132188,Valentin Enrique Pimentel Armuelles,Panama,,798
132189,Alex Raul Rodriguez Ledezma,Panama,,798
132190,Moussa Sow,Senegal,,787
132257,Josimar Alcocer,Costa Rica,Forward,795
132260,Stefan Tarnovanu,Romania,,905
132271,Carlos Manuel Martinez Castro,Costa Rica,Defender,795
132296,Anthony Daniel Contreras Enriquez,Costa Rica,Forward,795
132299,Yeison Molina Ruiz,Costa Rica,,795
132320,Derek Mazou-Sacko,France,,133
132416,Beni Makouana,Congo (Brazzaville),,139
132418,Bradley Locko,France,Midfielder,153
132461,Mohamed Elias Achouri,Tunisia,Midfielder,777
132497,Gerson Torres Barrantes,Costa Rica,Forward,795
132510,Haxzel Quiros Cruz,Costa Rica,Defender,795
132516,Orlando Moises Galo Calderon,Costa Rica,Midfielder,795
132613,Julien Benhaim,France,,2736
132711,Sekou Oumar Sylla,Guinea,Defender,4892
132728,Jewison Bennette,Costa Rica,Forward,795
132733,Kenner Gutierrez Cerdas,Costa Rica,,795
132743,Douglas Andrey Lopez Araya,Costa Rica,,795
132746,Kenneth Vargas,Costa Rica,,795
132755,Alejandro Jesus Bran Flores,Costa Rica,Midfielder,795
132756,Youstin Delfin Salas Gomez,Costa Rica,Defender,795
132766,Oussama El Azzouzi,Morocco,,788
132772,Daniel Alonso Chacon Salas,Costa Rica,Forward,795
132796,Alexsandro Victor de Souza Ribeiro,Brazil,Defender,143
132800,Kevin Lenini Goncalves Pereira de Pina,Cape Verde,Midfielder,4924
132842,Inacio Miguel Ferreira Santos,Angola,,4901
132979,Carlos Joaquim Dos Santos,United States of America,Goalkeeper,1975
133003,Mihlali Samson Mayambela,South Africa,Forward,4976
133038,Joao Paulo Moreira Fernandes,Cape Verde,Defender,4924
133051,Kerwin Calderon Vargas,Colombia,Midfielder,8070
133136,Mouhamadou Diarra,France,Midfielder,138
133161,Noah Weisshaupt,Germany,Midfielder,183
133168,Bertug Ozgur Yldrm,Turkey,,909
133189,Luc Rollet De Fougerolles,Canada,Defender,1833
133208,Patrick Osterhage,Germany,Midfielder,868
133229,Ismael Kone,Canada,Midfielder,1833
133305,Samet Akaydin,Turkey,Defender,909
133353,Pablo Martin Paez Gavira,Spain,Midfielder,772
133483,Lennard Maloney,United States of America,Midfielder,201
133549,Seydouba Cisse,Guinea,Midfielder,4892
133626,Mikel Saizar Soroa,Spain,,373
133637,Asier Etxaburu Diz,Spain,,322
133696,Marcelo Ribeiro dos Santos,Brazil,Forward,7286
133698,Arber Hoxha,Albania,Forward,906
133704,Florian Le Joncour,France,,140
133780,Sopuruchukwu Bruno Onyemaechi,Nigeria,,775
133968,Federico Gatti,Italy,,914
134033,Leo Petrot,France,Defender,165
134035,Gor Manvelyan,France,,144
134055,Alessandro Livieri,Italy,,243
134209,Bars Alper Ylmaz,Turkey,Forward,909
134272,David Jurasek,Czech Republic,Defender,175
134561,Wallyson Teixeira Mallmann,Brazil,Midfielder,136
134811,Emma Holmgren,Sweden,Goalkeeper,3274
134813,Emily Sofia Alvarado Natividad,Mexico,,762
134880,Faride Alidou,Germany,Forward,186
134916,Theo Le Bris,France,,165
134918,Amadou Salif Mbengue,Senegal,Defender,141
135004,Lubeni Haukongo,Namibia,Defender,4980
135043,Enzo Gianni Tchato Mbiayi,Cameroon,Defender,2722
135146,Ijeoma Esther Okoronkwo,Nigeria,Forward,3269
135150,Kelly Gago,France,Midfielder,861
135153,Nesryne El Chad,Morocco,Defender,2391
135217,Lisa Lichtfus,Belgium,Goalkeeper,854
135221,Gabrielle Lambert,Canada,Goalkeeper,3165
135254,Weronika Zawistowska,Poland,Midfielder,29167
135256,Sharon Beck,Israel,Midfielder,6602
135257,Amber Barrett,Ireland,Forward,16768
135262,Anja Pfluger,Germany,Midfielder,3164
135263,Alicia-Sophie Gudorf,Germany,Forward,3165
135271,Roan Roberto Wilson Gordon,Costa Rica,Midfielder,795
135324,Svenja Folmli,Switzerland,Forward,3165
135325,Riola Xhemaili,Switzerland,Midfielder,929
135326,Sarai Linder,Germany,Defender,3169
135327,Rafaela Borggrafe,Germany,Goalkeeper,3165
135373,Ainhoa Estevez Bascunan,Spain,,3274
135566,Federica Russo,Italy,,1086
135567,Vanessa Panzeri,Italy,Defender,6757
135569,Sara Cetinja,Serbia,Goalkeeper,3144
135570,Liucija Vaitukaityte,Lithuania,Midfielder,11558
135571,Chiara Beccari,Italy,Forward,3154
135573,Danielle Cox,England,Defender,11558
135575,Giorgia Tudisco,Italy,Midfielder,3154
135578,Gaia Apicella,Italy,Defender,6755
135580,Zhanna Ferrario,Italy,Midfielder,6755
135588,Lineth Cedeno,Panama,Midfielder,16803
135591,Rachel Cuschieri,Malta,Forward,6757
135592,Beatrix Fordos,Hungary,Defender,3144
135594,Bianca Fallico,Italy,Midfielder,6757
135595,Sabah Seghir,Morocco,,2391
135603,Virginia Di Giammarino,Italy,Midfielder,6755
135616,Jiali Tang,China,Forward,11864
135622,Emilie Bernhardt,Germany,Defender,3168
135623,Michelle Weiss,Germany,Defender,3168
135624,Maja Sternad,Slovenia,Forward,3168
135625,Christin Martina Ingrid Meyer,Germany,Midfielder,3168
135753,Samantha Tierney,England,Midfielder,2652
135755,Ashleigh Plumptre,Nigeria,Defender,1213
135758,Natasha Jane Flint,England,Forward,966
135759,Shannon OBrien,England,Midfielder,2652
135777,Yvandro Borges Sanches,Luxembourg,Forward,185
135779,Gabriela Nunes da Silva,Brazil,Forward,3274
135780,Victoria Lopez,Spain,Midfielder,937
135844,Sandro Altunashvili,Georgia,Midfielder,2138
135848,Aldo Geraldo Manuel Monteiro,Angola,,4901
135849,Adilson Cipriano da Cruz,Angola,Goalkeeper,4901
135851,Augusto de Jesus Corte Real Carneiro,Angola,Defender,4901
135875,Vanessa Leimenstoll,Germany,Forward,3169
135876,Lina von Schrader,Germany,Goalkeeper,3169
135877,Sarah Kassi,Morocco,Defender,2391
135947,Lucy Parker,England,Midfielder,2647
135953,Jassina Blom,Belgium,Forward,3269
135988,Richard Larkland King,Jamaica,Defender,2305
136054,Dickson Job,"Tanzania, United Republic of",,4953
136055,Novatus Dismas Miroshi,"Tanzania, United Republic of",Midfielder,4953
136057,Mudathiri Yahya,"Tanzania, United Republic of",Midfielder,4953
136062,Badra Ali Sangare,Cote d'Ivoire,,3374
136064,Ernan Alberto Siluane,Mozambique,Goalkeeper,4978
136069,Shaquille Momad Nangy,Mozambique,Midfielder,4978
136074,Karim Konate,Cote d'Ivoire,Forward,3374
136089,Marcio Salomao Brazao Rosa,Cape Verde,,4924
136108,M'Backe N'diaye,Mauritania,,4932
136112,Dominic Chanda,Zambia,,4963
136115,El Hacen Houeibib,Mauritania,Defender,4932
136296,Bechir Ben Said,Tunisia,Goalkeeper,777
136298,Santiago Eneme Bocari,Equatorial Guinea,Midfielder,4992
136299,Nestor Senra Perez,Equatorial Guinea,,4992
136305,Daniel Afriyie Barnieh,Ghana,,4885
136306,Abdul Fatawu Issahaku,Ghana,Midfielder,4885
136312,Ambrosini Antonio Cabaca Salvador,Angola,Midfielder,4901
136399,Dylan Ayrton Garcia Silva,Cape Verde,,4924
136404,Vetunuavi Charles Hambira,Namibia,Midfielder,4980
136405,Kamaijanda Ndisiro,Namibia,,4980
136406,Aprocious Petrus,Namibia,Midfielder,4980
136411,Juan Jose Oscar Siafa Etoha,Equatorial Guinea,Forward,4992
136414,Luis Miguel Nlavo Asue,Equatorial Guinea,Forward,4992
136415,Manuel Mbara Sapunga,Equatorial Guinea,,4992
136417,Alejandro Balboa Bandeira,Equatorial Guinea,Midfielder,4992
136429,Miku Kojima,Japan,Midfielder,3280
136432,Garazi Facila,Spain,Midfielder,3270
136433,Naima Garcia Aguilar,Spain,Forward,18938
136435,Marta San Adrian Rocandio,Spain,Forward,3270
136438,Gema Soliveres Cholbi,Spain,Midfielder,3279
136441,Itziar Gastearena Artola,Spain,Defender,18938
136545,Elisa del Estal Mateu,Spain,Forward,3155
136596,Lusajo Mwaikenda,"Tanzania, United Republic of",Defender,4953
136601,Ria Clara Frohlich,Germany,,3166
136603,Sekou Oumar Yansane,Guinea,Midfielder,131
136680,N''Dri Philippe Koffi,France,,156
136686,Yannis M'Bemba,France,,144
136935,Nazareth Martin Vazquez,Spain,Defender,3281
136945,Adriana Achcinska,Poland,Midfielder,6602
136948,Yacouba Nasser Djiga,Burkina Faso,Defender,4921
136994,Sheila Guijarro Gomez,Spain,Forward,1105
136995,Maria Cienfuegos Baragano,Spain,Forward,3280
136998,Vera Rico Trilles,Spain,Defender,6604
136999,Elena de Toro Aldaria,Spain,Goalkeeper,6604
137004,Yenifer Yuliet Gimenez Gamboa,Venezuela (Bolivarian Republic),Defender,6604
137487,Zan Karnicnik,Slovenia,Defender,944
137528,Paula Vizoso Prieto,Spain,Goalkeeper,3279
138305,Redouane Halhal,France,,139
138354,Razvan Stefan Popa,Romania,,238
138355,Adrian Gheorghe Sut,Romania,,905
138493,Morice Michael Abraham,"Tanzania, United Republic of",Midfielder,4953
138875,Djibril Cheick Ouattara,Burkina Faso,Forward,4921
139011,Ahmed Reda Tagnaouti,Morocco,,788
139016,Achraf Dari,Morocco,Defender,788
140480,Ugo Raghouber,France,,143
140488,Philipp Schulze,Germany,,179
140571,Frans Kratzig,Germany,,169
140589,Aleksandar Pavlovic,Germany,Midfielder,169
141009,Cimo Patric Rocker,Germany,,176
141136,Alphousseyni Sane,France,,147
141358,Mohamed El Amine Amoura,Algeria,Forward,4898
141359,Mohamed Belhaj Mahmoud,Tunisia,,777
141742,Youssef Ben Ali,France,Midfielder,130
141764,Marta Querol Gil,Spain,,6604
142082,Belen de Gracia Ruiz,Spain,,3278
142136,Paula Sancho Gonzalez,Spain,Defender,3277
